PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	SEVERITY	COMPLEXITY	RULNAME	REFOBJTYP
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		345	Use Variable length statement STRING instead of fixed length FLG_VENTURE(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		381	Use Variable length statement STRING instead of fixed length FLG_AFESRT(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		397	Use Variable length statement STRING instead of fixed length W_MCC_ERROR(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		472	Avoid the use of OBLIGATORY	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		480	Avoid the use of DEFAULT	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		480	Avoid the use of OBLIGATORY	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		503	Avoid the use of DEFAULT	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		520	Avoid the use of DEFAULT	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		569	Avoid the use of DEFAULT	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		569	Avoid the use of OBLIGATORY	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		767	List processing events TOP-OF-PAGE are Obsolete	4	1	CHECK LIST PROCESSING EVENTS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		887	List processing events USER-COMMAND are Obsolete	4	1	CHECK LIST PROCESSING EVENTS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1321	SELECT on Table T8JV with Subsequent CHECK	3	3	SELECT ON TABLE WITH SUBSEQUENT CHECK	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1365	Access to single record buffered table T8JO cannot use buffer	4	2	FULL PRIMARY KEY IS NOT SPECIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1564	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1663	Access to single record buffered table T8JO cannot use buffer	4	2	FULL PRIMARY KEY IS NOT SPECIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1681	Assign a Long Field	3	1	LARGE DATA OBJECTS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1681	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1681	Internal table used in for all entries should be sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1681	Internal table used in for all entries should not be Initial	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1686	Assign a Long Field	3	1	LARGE DATA OBJECTS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1686	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1686	Internal table used in for all entries should be sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1686	Internal table used in for all entries should not be Initial	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1686	Standard Internal table  used with BINARY SEARCH is not sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1881	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		1922	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2011	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2030	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2058	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2076	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2090	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2105	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2202	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2234	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2234	Standard Internal table  used with BINARY SEARCH is not sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2360	Nesting: LOOP/ENDLOOP Loop Inside LOOP/ENDLOOP	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2464	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		2520	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		4703	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		4997	Use Variable length statement STRING instead of fixed length LV_TEXT_L(35)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		4997	Use Variable length statement STRING instead of fixed length LV_TEXT_M(35)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		4997	Use Variable length statement STRING instead of fixed length LV_TEXT_S(35)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6230	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6236	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6242	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6248	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6254	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6259	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6264	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6269	Nesting: LOOP/ENDLOOP Loop Inside DO/ENDDO	2	1	NESTED LOOP IDENTIFIED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6328	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6359	Use Variable length statement STRING instead of fixed length LV_TEXT(10)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6485	Use Variable length statement STRING instead of fixed length LV_MTH(2)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6485	Use Variable length statement STRING instead of fixed length LV_YR(4)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6580	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6656	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6656	Internal table used in for all entries should be sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6656	Internal table used in for all entries should not be Initial	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		6656	Select list does not contain complete primary key	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI_STRUCT	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		51	Use Variable length statement STRING instead of fixed length REC_ID(3)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZJJV_BEDI_STRUCT	Billing output: Hard copy and/or CSV+Footnote file to Red Dog	General ledger	F	Z_ERP_FI_JV	EHP7 for SAP ERP 6.0	ZJJV_BEDI		140	Use Variable length statement STRING instead of fixed length ORG_NBR(11)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		277	Use Variable length statement STRING instead of fixed length G_INV_CTL_DOC(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		277	Use Variable length statement STRING instead of fixed length G_MAT(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		385	Avoid the use of DEFAULT	4	3	SELECTION SCREEN FIELDS INCONSISTENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		742	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		755	Use Variable length statement STRING instead of fixed length LV_CONTINUE(1)	4	3	INCORRECT OPERATION ON BYTE & CHARACTER STRINGS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		788	Assign a Long Field	3	1	LARGE DATA OBJECTS	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		941	Define USING parameters by VALUE and Define CHANGING including tables by REFERENCE.	4	2	PARAMETER PASSING IN PROCEDURES	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1111		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1121		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1121	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1121	Internal table used in for all entries should be sorted	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1121	Internal table used in for all entries should not be Initial	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1134		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1147		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1157		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1167		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1225		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1276		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1352		1	3	INCOMPLETE KEY IN SELECT OR READ STATEMENT	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZMIM_INV_SUMMARY	Inventory Management Summary Report	Materials management	F	Z_ERP_SCM_IM	EHP7 for SAP ERP 6.0	ZMIM_INV_SUMMARY		1352	Duplicates should be removed from internal table used in for all entries	2	3	INAPPROPRIATE FOR ALL ENTRIES USAGE	PROG
